Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Heilongjiang,China,47.862,127.7615,2/5/20,190,2,0
Henan,China,33.882,113.614,2/5/20,764,2,0
Hong Kong,China,22.3,114.2,2/5/20,21,1,0
Hubei,China,30.9756,112.2707,2/5/20,19665,549,633
Hunan,China,27.6104,111.7088,2/5/20,661,0,54
Inner Mongolia,China,44.0935,113.9448,2/5/20,42,0,3
Jiangsu,China,32.9711,119.455,2/5/20,341,0,23
Jiangxi,China,27.614,115.7221,2/5/20,548,0,27
Jilin,China,43.6661,126.1923,2/5/20,54,0,2
Liaoning,China,41.2956,122.6085,2/5/20,89,0,4
Macau,China,22.1667,113.55,2/5/20,10,0,0
Ningxia,China,37.2692,106.1655,2/5/20,34,0,1
Qinghai,China,35.7452,95.9956,2/5/20,17,0,3
Shaanxi,China,35.1917,108.8701,2/5/20,165,0,6
Shandong,China,36.3427,118.1498,2/5/20,307,0,15
Shanghai,China,31.202,121.4491,2/5/20,243,1,0
Shanxi,China,37.5777,112.2922,2/5/20,81,0,5
Sichuan,China,30.6171,102.7103,2/5/20,301,1,24
Tianjin,China,39.3054,117.323,2/5/20,69,1,2
Tibet,China,31.6927,88.0924,2/5/20,1,0,0
Xinjiang,China,41.1129,85.2401,2/5/20,32,0,0
Yunnan,China,24.974,101.487,2/5/20,128,0,0
Zhejiang,China,29.1832,120.0934,2/5/20,895,0,78
Anhui,China,31.8257,117.2264,2/6/20,591,0,34
Beijing,China,40.1824,116.4142,2/6/20,274,1,31
Chongqing,China,30.0572,107.874,2/6/20,411,2,24
Fujian,China,26.0789,117.9874,2/6/20,215,0,14
Gansu,China,37.8099,101.0583,2/6/20,62,0,6
Guangdong,China,23.3417,113.4244,2/6/20,970,0,69
Guangxi,China,23.8298,108.7881,2/6/20,168,0,14
Guizhou,China,26.8154,106.8748,2/6/20,71,1,6
Hainan,China,19.1959,109.7453,2/6/20,106,1,8
Hebei,China,39.549,116.1306,2/6/20,157,1,13
Heilongjiang,China,47.862,127.7615,2/6/20,227,3,0
Henan,China,33.882,113.614,2/6/20,851,2,0
Hong Kong,China,22.3,114.2,2/6/20,24,1,0
Hubei,China,30.9756,112.2707,2/6/20,22112,618,817
Hunan,China,27.6104,111.7088,2/6/20,711,0,81
Inner Mongolia,China,44.0935,113.9448,2/6/20,46,0,4
Jiangsu,China,32.9711,119.455,2/6/20,373,0,34
Jiangxi,China,27.614,115.7221,2/6/20,600,0,37
Jilin,China,43.6661,126.1923,2/6/20,59,0,4
Liaoning,China,41.2956,122.6085,2/6/20,94,0,5
Macau,China,22.1667,113.55,2/6/20,10,0,1
Ningxia,China,37.2692,106.1655,2/6/20,40,0,1
Qinghai,China,35.7452,95.9956,2/6/20,18,0,3
Shaanxi,China,35.1917,108.8701,2/6/20,173,0,9
Shandong,China,36.3427,118.1498,2/6/20,347,0,27
Shanghai,China,31.202,121.4491,2/6/20,257,1,0
Shanxi,China,37.5777,112.2922,2/6/20,96,0,12
Sichuan,China,30.6171,102.7103,2/6/20,321,1,31
Tianjin,China,39.3054,117.323,2/6/20,79,1,2
Tibet,China,31.6927,88.0924,2/6/20,1,0,0
Xinjiang,China,41.1129,85.2401,2/6/20,36,0,0
Yunnan,China,24.974,101.487,2/6/20,133,0,0
Zhejiang,China,29.1832,120.0934,2/6/20,954,0,94
Anhui,China,31.8257,117.2264,2/7/20,665,0,47
Beijing,China,40.1824,116.4142,2/7/20,297,1,33
Chongqing,China,30.0572,107.874,2/7/20,426,2,31
Fujian,China,26.0789,117.9874,2/7/20,224,0,20
Gansu,China,37.8099,101.0583,2/7/20,67,0,9
Guangdong,China,23.3417,113.4244,2/7/20,1034,1,88
Guangxi,China,23.8298,108.7881,2/7/20,172,0,17
Guizhou,China,26.8154,106.8748,2/7/20,81,1,6
Hainan,China,19.1959,109.7453,2/7/20,117,2,10
Hebei,China,39.549,116.1306,2/7/20,172,1,22
Heilongjiang,China,47.862,127.7615,2/7/20,277,3,0
Henan,China,33.882,113.614,2/7/20,914,3,0
Hong Kong,China,22.3,114.2,2/7/20,25,1,0
Hubei,China,30.9756,112.2707,2/7/20,24953,699,1115
Hunan,China,27.6104,111.7088,2/7/20,772,0,112
Inner Mongolia,China,44.0935,113.9448,2/7/20,50,0,5
Jiangsu,China,32.9711,119.455,2/7/20,408,0,43
Jiangxi,China,27.614,115.7221,2/7/20,661,0,45
Jilin,China,43.6661,126.1923,2/7/20,65,1,4
Liaoning,China,41.2956,122.6085,2/7/20,99,0,7
Macau,China,22.1667,113.55,2/7/20,10,0,1
Ningxia,China,37.2692,106.1655,2/7/20,43,0,5
Qinghai,China,35.7452,95.9956,2/7/20,18,0,3
Shaanxi,China,35.1917,108.8701,2/7/20,184,0,17
Shandong,China,36.3427,118.1498,2/7/20,386,0,37
Shanghai,China,31.202,121.4491,2/7/20,277,1,0
Shanxi,China,37.5777,112.2922,2/7/20,104,0,15
Sichuan,China,30.6171,102.7103,2/7/20,344,1,42
Tianjin,China,39.3054,117.323,2/7/20,81,1,2
Tibet,China,31.6927,88.0924,2/7/20,1,0,0
Xinjiang,China,41.1129,85.2401,2/7/20,39,0,0
Yunnan,China,24.974,101.487,2/7/20,138,0,0
Zhejiang,China,29.1832,120.0934,2/7/20,1006,0,123
Anhui,China,31.8257,117.2264,2/8/20,733,0,59
Beijing,China,40.1824,116.4142,2/8/20,315,2,34
Chongqing,China,30.0572,107.874,2/8/20,428,2,39
Fujian,China,26.0789,117.9874,2/8/20,239,0,24
Gansu,China,37.8099,101.0583,2/8/20,79,1,12
Guangdong,China,23.3417,113.4244,2/8/20,1095,1,112
Guangxi,China,23.8298,108.7881,2/8/20,183,0,17
Guizhou,China,26.8154,106.8748,2/8/20,89,1,7
Hainan,China,19.1959,109.7453,2/8/20,124,2,14
Hebei,China,39.549,116.1306,2/8/20,195,1,30
Heilongjiang,China,47.862,127.7615,2/8/20,295,5,0
Henan,China,33.882,113.614,2/8/20,981,4,0
Hong Kong,China,22.3,114.2,2/8/20,26,1,0
Hubei,China,30.9756,112.2707,2/8/20,27100,780,1439
Hunan,China,27.6104,111.7088,2/8/20,803,1,156
Inner Mongolia,China,44.0935,113.9448,2/8/20,52,0,5
Jiangsu,China,32.9711,119.455,2/8/20,439,0,51
Jiangxi,China,27.614,115.7221,2/8/20,698,0,55
Jilin,China,43.6661,126.1923,2/8/20,69,1,4
Liaoning,China,41.2956,122.6085,2/8/20,105,0,8
Macau,China,22.1667,113.55,2/8/20,10,0,1
Ningxia,China,37.2692,106.1655,2/8/20,45,0,15
Qinghai,China,35.7452,95.9956,2/8/20,18,0,3
Shaanxi,China,35.1917,108.8701,2/8/20,195,0,20
Shandong,China,36.3427,118.1498,2/8/20,416,0,44
Shanghai,China,31.202,121.4491,2/8/20,286,1,0
Shanxi,China,37.5777,112.2922,2/8/20,115,0,21
Sichuan,China,30.6171,102.7103,2/8/20,364,1,60
Tianjin,China,39.3054,117.323,2/8/20,88,1,4
Tibet,China,31.6927,88.0924,2/8/20,1,0,0
Xinjiang,China,41.1129,85.2401,2/8/20,42,0,0
Yunnan,China,24.974,101.487,2/8/20,138,0,0
Zhejiang,China,29.1832,120.0934,2/8/20,1048,0,175
Anhui,China,31.8257,117.2264,2/9/20,779,1,72
Beijing,China,40.1824,116.4142,2/9/20,326,2,37
Chongqing,China,30.0572,107.874,2/9/20,468,2,51
Fujian,China,26.0789,117.9874,2/9/20,250,0,35
Gansu,China,37.8099,101.0583,2/9/20,83,2,16
Guangdong,China,23.3417,113.4244,2/9/20,1131,1,141
Guangxi,China,23.8298,108.7881,2/9/20,195,1,18
Guizhou,China,26.8154,106.8748,2/9/20,99,1,7
Hainan,China,19.1959,109.7453,2/9/20,131,3,19
Hebei,China,39.549,116.1306,2/9/20,206,2,34
Heilongjiang,China,47.862,127.7615,2/9/20,307,6,0
Henan,China,33.882,113.614,2/9/20,1033,6,0
Hong Kong,China,22.3,114.2,2/9/20,29,1,0
Hubei,China,30.9756,112.2707,2/9/20,29631,871,1795
Hunan,China,27.6104,111.7088,2/9/20,838,1,186
Inner Mongolia,China,44.0935,113.9448,2/9/20,54,0,5
Jiangsu,China,32.9711,119.455,2/9/20,468,0,71
Jiangxi,China,27.614,115.7221,2/9/20,740,0,73
Jilin,China,43.6661,126.1923,2/9/20,78,1,12
Liaoning,China,41.2956,122.6085,2/9/20,107,0,12
Macau,China,22.1667,113.55,2/9/20,10,0,1
Ningxia,China,37.2692,106.1655,2/9/20,45,0,13
Qinghai,China,35.7452,95.9956,2/9/20,18,0,3
Shaanxi,China,35.1917,108.8701,2/9/20,208,0,25
Shandong,China,36.3427,118.1498,2/9/20,444,1,63
Shanghai,China,31.202,121.4491,2/9/20,293,1,0
Shanxi,China,37.5777,112.2922,2/9/20,119,0,25
Sichuan,China,30.6171,102.7103,2/9/20,386,1,71
Tianjin,China,39.3054,117.323,2/9/20,91,1,4
Tibet,China,31.6927,88.0924,2/9/20,1,0,0
Xinjiang,China,41.1129,85.2401,2/9/20,45,0,0
Yunnan,China,24.974,101.487,2/9/20,141,0,0
Zhejiang,China,29.1832,120.0934,2/9/20,1075,0,201
Anhui,China,31.8257,117.2264,2/10/20,830,3,88
Beijing,China,40.1824,116.4142,2/10/20,337,2,44
Chongqing,China,30.0572,107.874,2/10/20,486,2,66
Fujian,China,26.0789,117.9874,2/10/20,261,0,39
Gansu,China,37.8099,101.0583,2/10/20,83,2,17
Guangdong,China,23.3417,113.4244,2/10/20,1159,1,167
Guangxi,China,23.8298,108.7881,2/10/20,210,1,24
Guizhou,China,26.8154,106.8748,2/10/20,109,1,10
Hainan,China,19.1959,109.7453,2/10/20,138,3,19
Hebei,China,39.549,116.1306,2/10/20,218,2,41
Heilongjiang,China,47.862,127.7615,2/10/20,331,7,0
Henan,China,33.882,113.614,2/10/20,1073,6,0
Hong Kong,China,22.3,114.2,2/10/20,38,1,0
Hubei,China,30.9756,112.2707,2/10/20,31728,974,2222
Hunan,China,27.6104,111.7088,2/10/20,879,1,208
Inner Mongolia,China,44.0935,113.9448,2/10/20,58,0,5
Jiangsu,China,32.9711,119.455,2/10/20,492,0,81
Jiangxi,China,27.614,115.7221,2/10/20,771,1,105
Jilin,China,43.6661,126.1923,2/10/20,80,1,13
Liaoning,China,41.2956,122.6085,2/10/20,108,0,13
Macau,China,22.1667,113.55,2/10/20,10,0,1
Ningxia,China,37.2692,106.1655,2/10/20,49,0,13
Qinghai,China,35.7452,95.9956,2/10/20,18,0,3
Shaanxi,China,35.1917,108.8701,2/10/20,213,0,30
Shandong,China,36.3427,118.1498,2/10/20,466,1,66
Shanghai,China,31.202,121.4491,2/10/20,299,1,0
Shanxi,China,37.5777,112.2922,2/10/20,119,0,25
Sichuan,China,30.6171,102.7103,2/10/20,405,1,80
Tianjin,China,39.3054,117.323,2/10/20,95,1,8
Tibet,China,31.6927,88.0924,2/10/20,1,0,0
Xinjiang,China,41.1129,85.2401,2/10/20,49,0,0
Yunnan,China,24.974,101.487,2/10/20,149,0,0
Zhejiang,China,29.1832,120.0934,2/10/20,1092,0,242
Anhui,China,31.8257,117.2264,2/11/20,860,4,105
Beijing,China,40.1824,116.4142,2/11/20,342,3,48
Chongqing,China,30.0572,107.874,2/11/20,505,3,79
Fujian,China,26.0789,117.9874,2/11/20,267,0,45
Gansu,China,37.8099,101.0583,2/11/20,86,2,24
Guangdong,China,23.3417,113.4244,2/11/20,1177,1,212
Guangxi,China,23.8298,108.7881,2/11/20,215,1,33
Guizhou,China,26.8154,106.8748,2/11/20,127,1,17
Hainan,China,19.1959,109.7453,2/11/20,144,3,20
Hebei,China,39.549,116.1306,2/11/20,239,2,48
Heilongjiang,China,47.862,127.7615,2/11/20,360,8,0
Henan,China,33.882,113.614,2/11/20,1105,7,0
Hong Kong,China,22.3,114.2,2/11/20,49,1,0
Hubei,China,30.9756,112.2707,2/11/20,33366,1068,2639
Hunan,China,27.6104,111.7088,2/11/20,912,1,247
Inner Mongolia,China,44.0935,113.9448,2/11/20,58,0,5
Jiangsu,China,32.9711,119.455,2/11/20,515,0,93
Jiangxi,China,27.614,115.7221,2/11/20,804,1,128
Jilin,China,43.6661,126.1923,2/11/20,81,1,18
Liaoning,China,41.2956,122.6085,2/11/20,111,0,19
Macau,China,22.1667,113.55,2/11/20,10,0,1
Ningxia,China,37.2692,106.1655,2/11/20,53,0,22
Qinghai,China,35.7452,95.9956,2/11/20,18,0,5
Shaanxi,China,35.1917,108.8701,2/11/20,219,0,32
Shandong,China,36.3427,118.1498,2/11/20,487,1,80
Shanghai,China,31.202,121.4491,2/11/20,303,1,0
Shanxi,China,37.5777,112.2922,2/11/20,124,0,30
Sichuan,China,30.6171,102.7103,2/11/20,417,1,85
Tianjin,China,39.3054,117.323,2/11/20,106,2,10
Tibet,China,31.6927,88.0924,2/11/20,1,0,0
Xinjiang,China,41.1129,85.2401,2/11/20,55,0,3
Yunnan,China,24.974,101.487,2/11/20,153,0,0
Zhejiang,China,29.1832,120.0934,2/11/20,1117,0,270
Anhui,China,31.8257,117.2264,2/12/20,889,4,127
Beijing,China,40.1824,116.4142,2/12/20,352,3,56
Chongqing,China,30.0572,107.874,2/12/20,518,3,102
Fujian,China,26.0789,117.9874,2/12/20,272,0,53
Gansu,China,37.8099,101.0583,2/12/20,87,2,31
Guangdong,China,23.3417,113.4244,2/12/20,1219,1,275
Guangxi,China,23.8298,108.7881,2/12/20,222,1,32
Guizhou,China,26.8154,106.8748,2/12/20,133,1,18
Hainan,China,19.1959,109.7453,2/12/20,157,4,27
Hebei,China,39.549,116.1306,2/12/20,251,2,54
Heilongjiang,China,47.862,127.7615,2/12/20,378,8,0
Henan,China,33.882,113.614,2/12/20,1135,8,0
Hong Kong,China,22.3,114.2,2/12/20,50,1,1
Hubei,China,30.9756,112.2707,2/12/20,34874,1068,2686
Hunan,China,27.6104,111.7088,2/12/20,946,2,304
Inner Mongolia,China,44.0935,113.9448,2/12/20,60,0,6
Jiangsu,China,32.9711,119.455,2/12/20,543,0,125
Jiangxi,China,27.614,115.7221,2/12/20,844,1,152
Jilin,China,43.6661,126.1923,2/12/20,83,1,22
Liaoning,China,41.2956,122.6085,2/12/20,116,1,20
Macau,China,22.1667,113.55,2/12/20,10,0,2
Ningxia,China,37.2692,106.1655,2/12/20,58,0,24
Qinghai,China,35.7452,95.9956,2/12/20,18,0,9
Shaanxi,China,35.1917,108.8701,2/12/20,225,0,43
Shandong,China,36.3427,118.1498,2/12/20,497,2,92
Shanghai,China,31.202,121.4491,2/12/20,311,1,0
Shanxi,China,37.5777,112.2922,2/12/20,126,0,33
Sichuan,China,30.6171,102.7103,2/12/20,436,1,92
Tianjin,China,39.3054,117.323,2/12/20,112,2,11
Tibet,China,31.6927,88.0924,2/12/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/12/20,59,0,3
Yunnan,China,24.974,101.487,2/12/20,154,0,0
Zhejiang,China,29.1832,120.0934,2/12/20,1131,0,321
Anhui,China,31.8257,117.2264,2/13/20,910,5,157
Beijing,China,40.1824,116.4142,2/13/20,366,3,69
Chongqing,China,30.0572,107.874,2/13/20,529,4,128
Fujian,China,26.0789,117.9874,2/13/20,279,0,57
Gansu,China,37.8099,101.0583,2/13/20,90,2,39
Guangdong,China,23.3417,113.4244,2/13/20,1241,2,314
Guangxi,China,23.8298,108.7881,2/13/20,222,2,33
Guizhou,China,26.8154,106.8748,2/13/20,135,1,27
Hainan,China,19.1959,109.7453,2/13/20,157,4,30
Hebei,China,39.549,116.1306,2/13/20,265,3,68
Heilongjiang,China,47.862,127.7615,2/13/20,395,9,0
Henan,China,33.882,113.614,2/13/20,1169,10,0
Hong Kong,China,22.3,114.2,2/13/20,53,1,1
Hubei,China,30.9756,112.2707,2/13/20,48206,1310,3459
Hunan,China,27.6104,111.7088,2/13/20,968,2,339
Inner Mongolia,China,44.0935,113.9448,2/13/20,61,0,6
Jiangsu,China,32.9711,119.455,2/13/20,570,0,139
Jiangxi,China,27.614,115.7221,2/13/20,872,1,170
Jilin,China,43.6661,126.1923,2/13/20,84,1,24
Liaoning,China,41.2956,122.6085,2/13/20,117,1,22
Macau,China,22.1667,113.55,2/13/20,10,0,3
Ningxia,China,37.2692,106.1655,2/13/20,64,0,24
Qinghai,China,35.7452,95.9956,2/13/20,18,0,11
Shaanxi,China,35.1917,108.8701,2/13/20,229,0,46
Shandong,China,36.3427,118.1498,2/13/20,509,2,105
Shanghai,China,31.202,121.4491,2/13/20,315,1,0
Shanxi,China,37.5777,112.2922,2/13/20,126,0,36
Sichuan,China,30.6171,102.7103,2/13/20,451,1,104
Tianjin,China,39.3054,117.323,2/13/20,119,3,21
Tibet,China,31.6927,88.0924,2/13/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/13/20,63,1,6
Yunnan,China,24.974,101.487,2/13/20,156,0,0
Zhejiang,China,29.1832,120.0934,2/13/20,1145,0,360
Anhui,China,31.8257,117.2264,2/14/20,934,6,193
Beijing,China,40.1824,116.4142,2/14/20,372,3,80
Chongqing,China,30.0572,107.874,2/14/20,537,5,152
Fujian,China,26.0789,117.9874,2/14/20,281,0,63
Gansu,China,37.8099,101.0583,2/14/20,90,2,39
Guangdong,China,23.3417,113.4244,2/14/20,1261,2,362
Guangxi,China,23.8298,108.7881,2/14/20,226,2,36
Guizhou,China,26.8154,106.8748,2/14/20,140,1,28
Hainan,China,19.1959,109.7453,2/14/20,159,4,43
Hebei,China,39.549,116.1306,2/14/20,283,3,87
Heilongjiang,China,47.862,127.7615,2/14/20,419,11,0
Henan,China,33.882,113.614,2/14/20,1184,11,0
Hong Kong,China,22.3,114.2,2/14/20,56,1,1
Hubei,China,30.9756,112.2707,2/14/20,54406,1457,4774
Hunan,China,27.6104,111.7088,2/14/20,988,2,364
Inner Mongolia,China,44.0935,113.9448,2/14/20,65,0,6
Jiangsu,China,32.9711,119.455,2/14/20,593,0,157
Jiangxi,China,27.614,115.7221,2/14/20,900,1,187
Jilin,China,43.6661,126.1923,2/14/20,86,1,25
Liaoning,China,41.2956,122.6085,2/14/20,119,1,29
Macau,China,22.1667,113.55,2/14/20,10,0,3
Ningxia,China,37.2692,106.1655,2/14/20,67,0,24
Qinghai,China,35.7452,95.9956,2/14/20,18,0,11
Shaanxi,China,35.1917,108.8701,2/14/20,230,0,54
Shandong,China,36.3427,118.1498,2/14/20,523,2,136
Shanghai,China,31.202,121.4491,2/14/20,318,1,0
Shanxi,China,37.5777,112.2922,2/14/20,127,0,38
Sichuan,China,30.6171,102.7103,2/14/20,463,1,114
Tianjin,China,39.3054,117.323,2/14/20,120,3,31
Tibet,China,31.6927,88.0924,2/14/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/14/20,65,1,6
Yunnan,China,24.974,101.487,2/14/20,162,0,0
Zhejiang,China,29.1832,120.0934,2/14/20,1155,0,403
Anhui,China,31.8257,117.2264,2/15/20,950,6,221
Beijing,China,40.1824,116.4142,2/15/20,375,4,98
Chongqing,China,30.0572,107.874,2/15/20,544,5,184
Fujian,China,26.0789,117.9874,2/15/20,285,0,71
Gansu,China,37.8099,101.0583,2/15/20,90,2,49
Guangdong,China,23.3417,113.4244,2/15/20,1294,2,410
Guangxi,China,23.8298,108.7881,2/15/20,235,2,44
Guizhou,China,26.8154,106.8748,2/15/20,143,1,41
Hainan,China,19.1959,109.7453,2/15/20,162,4,39
Hebei,China,39.549,116.1306,2/15/20,291,3,101
Heilongjiang,China,47.862,127.7615,2/15/20,425,11,0
Henan,China,33.882,113.614,2/15/20,1212,13,0
Hong Kong,China,22.3,114.2,2/15/20,56,1,1
Hubei,China,30.9756,112.2707,2/15/20,56249,1596,5623
Hunan,China,27.6104,111.7088,2/15/20,1001,2,425
Inner Mongolia,China,44.0935,113.9448,2/15/20,68,0,7
Jiangsu,China,32.9711,119.455,2/15/20,604,0,186
Jiangxi,China,27.614,115.7221,2/15/20,913,1,210
Jilin,China,43.6661,126.1923,2/15/20,88,1,26
Liaoning,China,41.2956,122.6085,2/15/20,119,1,31
Macau,China,22.1667,113.55,2/15/20,10,0,3
Ningxia,China,37.2692,106.1655,2/15/20,70,0,33
Qinghai,China,35.7452,95.9956,2/15/20,18,0,13
Shaanxi,China,35.1917,108.8701,2/15/20,232,0,60
Shandong,China,36.3427,118.1498,2/15/20,532,2,156
Shanghai,China,31.202,121.4491,2/15/20,326,1,0
Shanxi,China,37.5777,112.2922,2/15/20,128,0,46
Sichuan,China,30.6171,102.7103,2/15/20,470,1,119
Tianjin,China,39.3054,117.323,2/15/20,122,3,37
Tibet,China,31.6927,88.0924,2/15/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/15/20,70,1,10
Yunnan,China,24.974,101.487,2/15/20,168,0,0
Zhejiang,China,29.1832,120.0934,2/15/20,1162,0,428
Anhui,China,31.8257,117.2264,2/16/20,962,6,255
Beijing,China,40.1824,116.4142,2/16/20,380,4,108
Chongqing,China,30.0572,107.874,2/16/20,551,5,207
Fujian,China,26.0789,117.9874,2/16/20,287,0,82
Gansu,China,37.8099,101.0583,2/16/20,90,2,54
Guangdong,China,23.3417,113.4244,2/16/20,1316,2,465
Guangxi,China,23.8298,108.7881,2/16/20,237,2,49
Guizhou,China,26.8154,106.8748,2/16/20,144,1,46
Hainan,China,19.1959,109.7453,2/16/20,162,4,52
Hebei,China,39.549,116.1306,2/16/20,300,3,105
Heilongjiang,China,47.862,127.7615,2/16/20,445,11,0
Henan,China,33.882,113.614,2/16/20,1231,13,0
Hong Kong,China,22.3,114.2,2/16/20,57,1,2
Hubei,China,30.9756,112.2707,2/16/20,58182,1696,6639
Hunan,China,27.6104,111.7088,2/16/20,1004,3,464
Inner Mongolia,China,44.0935,113.9448,2/16/20,70,0,8
Jiangsu,China,32.9711,119.455,2/16/20,617,0,218
Jiangxi,China,27.614,115.7221,2/16/20,925,1,240
Jilin,China,43.6661,126.1923,2/16/20,89,1,30
Liaoning,China,41.2956,122.6085,2/16/20,121,1,40
Macau,China,22.1667,113.55,2/16/20,10,0,5
Ningxia,China,37.2692,106.1655,2/16/20,70,0,33
Qinghai,China,35.7452,95.9956,2/16/20,18,0,13
Shaanxi,China,35.1917,108.8701,2/16/20,236,0,71
Shandong,China,36.3427,118.1498,2/16/20,537,2,173
Shanghai,China,31.202,121.4491,2/16/20,328,1,0
Shanxi,China,37.5777,112.2922,2/16/20,129,0,50
Sichuan,China,30.6171,102.7103,2/16/20,481,3,131
Tianjin,China,39.3054,117.323,2/16/20,124,3,45
Tibet,China,31.6927,88.0924,2/16/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/16/20,71,1,12
Yunnan,China,24.974,101.487,2/16/20,171,0,0
Zhejiang,China,29.1832,120.0934,2/16/20,1167,0,456
Anhui,China,31.8257,117.2264,2/17/20,973,6,280
Beijing,China,40.1824,116.4142,2/17/20,381,4,114
Chongqing,China,30.0572,107.874,2/17/20,553,5,225
Fujian,China,26.0789,117.9874,2/17/20,290,0,90
Gansu,China,37.8099,101.0583,2/17/20,91,2,58
Guangdong,China,23.3417,113.4244,2/17/20,1322,4,524
Guangxi,China,23.8298,108.7881,2/17/20,238,2,53
Guizhou,China,26.8154,106.8748,2/17/20,146,1,57
Hainan,China,19.1959,109.7453,2/17/20,163,4,59
Hebei,China,39.549,116.1306,2/17/20,301,3,122
Heilongjiang,China,47.862,127.7615,2/17/20,457,11,0
Henan,China,33.882,113.614,2/17/20,1246,16,0
Hong Kong,China,22.3,114.2,2/17/20,60,1,2
Hubei,China,30.9756,112.2707,2/17/20,59989,1789,7862
Hunan,China,27.6104,111.7088,2/17/20,1006,3,498
Inner Mongolia,China,44.0935,113.9448,2/17/20,72,0,8
Jiangsu,China,32.9711,119.455,2/17/20,626,0,258
Jiangxi,China,27.614,115.7221,2/17/20,930,1,275
Jilin,China,43.6661,126.1923,2/17/20,89,1,34
Liaoning,China,41.2956,122.6085,2/17/20,121,1,43
Macau,China,22.1667,113.55,2/17/20,10,0,5
Ningxia,China,37.2692,106.1655,2/17/20,70,0,35
Qinghai,China,35.7452,95.9956,2/17/20,18,0,13
Shaanxi,China,35.1917,108.8701,2/17/20,240,0,79
Shandong,China,36.3427,118.1498,2/17/20,541,2,191
Shanghai,China,31.202,121.4491,2/17/20,333,1,0
Shanxi,China,37.5777,112.2922,2/17/20,130,0,53
Sichuan,China,30.6171,102.7103,2/17/20,495,3,156
Tianjin,China,39.3054,117.323,2/17/20,125,3,46
Tibet,China,31.6927,88.0924,2/17/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/17/20,75,1,12
Yunnan,China,24.974,101.487,2/17/20,171,0,0
Zhejiang,China,29.1832,120.0934,2/17/20,1171,0,507
Anhui,China,31.8257,117.2264,2/18/20,982,6,361
Beijing,China,40.1824,116.4142,2/18/20,387,4,122
Chongqing,China,30.0572,107.874,2/18/20,555,5,254
Fujian,China,26.0789,117.9874,2/18/20,292,0,93
Gansu,China,37.8099,101.0583,2/18/20,91,2,62
Guangdong,China,23.3417,113.4244,2/18/20,1328,4,565
Guangxi,China,23.8298,108.7881,2/18/20,242,2,69
Guizhou,China,26.8154,106.8748,2/18/20,146,2,66
Hainan,China,19.1959,109.7453,2/18/20,163,4,79
Hebei,China,39.549,116.1306,2/18/20,306,4,136
Heilongjiang,China,47.862,127.7615,2/18/20,464,11,0
Henan,China,33.882,113.614,2/18/20,1257,19,0
Hong Kong,China,22.3,114.2,2/18/20,62,1,2
Hubei,China,30.9756,112.2707,2/18/20,61682,1921,9128
Hunan,China,27.6104,111.7088,2/18/20,1007,4,527
Inner Mongolia,China,44.0935,113.9448,2/18/20,73,0,8
Jiangsu,China,32.9711,119.455,2/18/20,629,0,280
Jiangxi,China,27.614,115.7221,2/18/20,933,1,310
Jilin,China,43.6661,126.1923,2/18/20,89,1,36
Liaoning,China,41.2956,122.6085,2/18/20,121,1,53
Macau,China,22.1667,113.55,2/18/20,10,0,5
Ningxia,China,37.2692,106.1655,2/18/20,70,0,42
Qinghai,China,35.7452,95.9956,2/18/20,18,0,15
Shaanxi,China,35.1917,108.8701,2/18/20,240,0,89
Shandong,China,36.3427,118.1498,2/18/20,543,3,211
Shanghai,China,31.202,121.4491,2/18/20,333,1,0
Shanxi,China,37.5777,112.2922,2/18/20,131,0,61
Sichuan,China,30.6171,102.7103,2/18/20,508,3,169
Tianjin,China,39.3054,117.323,2/18/20,128,3,48
Tibet,China,31.6927,88.0924,2/18/20,1,0,1
Xinjiang,China,41.1129,85.2401,2/18/20,76,1,12
Yunnan,China,24.974,101.487,2/18/20,172,0,0
Zhejiang,China,29.1832,120.0934,2/18/20,1172,0,535
Anhui,China,31.8257,117.2264,2/19/20,986,6,413
Beijing,China,40.1824,116.4142,2/19/20,393,4,145
Chongqing,China,30.0572,107.874,2/19/20,560,5,274
Fujian,China,26.0789,117.9874,2/19/20,293,0,112
Gansu,China,37.8099,101.0583,2/19/20,91,2,65
Guangdong,China,23.3417,113.4244,2/19/20,1331,5,606
Guangxi,China,23.8298,108.7881,2/19/20,244,2,86
Guizhou,China,26.8154,106.8748,2/19/20,146,2,70
Hainan,China,19.1959,109.7453,2/19/20,168,4,84
Hebei,China,39.549,116.1306,2/19/20,306,4,152
Heilongjiang,China,47.862,127.7615,2/19/20,470,12,0
Henan,China,33.882,113.614,2/19/20,1262,19,0
Hong Kong,China,22.3,114.2,2/19/20,63,2,5
Hubei,China,30.9756,112.2707,2/19/20,62031,2029,10337
Hunan,China,27.6104,111.7088,2/19/20,1008,4,561
Inner Mongolia,China,44.0935,113.9448,2/19/20,75,0,10
Jiangsu,China,32.9711,119.455,2/19/20,631,0,318
Jiangxi,China,27.614,115.7221,2/19/20,934,1,362
Jilin,China,43.6661,126.1923,2/19/20,90,1,37
